deal_unique_id,from_currency_iso_code,to_currency_iso_code,deal_timestamp,deal_amount
556,UGX,USD,2016-01-29 17:2:38,363681
557,USD,UGX,2016-03-07 3:39:27,941
558,UGX,USD,2016-04-10 5:1:19,402631
559,JPY,USD,2016-01-27 6:27:11,52088
560,UGX,USD,2016-02-12 14:48:22,2684800
561,UGX,USD,2016-05-13 17:1:0,2474682
562,UGX,USD,2016-01-02 3:54:42,1637904
563,USD,JPY,2016-05-09 17:19:31,194
564,UGX,USD,2016-01-30 17:32:43,1941298
565,EUR,JPY,2016-05-25 23:7:24,100
566,USD,JPY,2016-01-18 11:17:38,340
567,UGX,USD,2016-03-18 3:51:30,3265086
568,UGX,USD,2016-04-30 11:50:27,2665190
569,UGX,USD,2016-01-06 21:31:36,2575225
570,GBP,UGX,2016-02-04 16:16:11,929
571,USD,JPY,2016-04-08 13:39:9,611
572,GBP,EUR,2016-03-28 11:4:13,320
573,GBP,JPY,2016-04-14 19:37:57,542
574,USD,GBP,2016-04-26 21:53:55,849
575,USD,EUR,2016-02-05 7:41:54,948
576,USD,UGX,2016-03-11 18:28:36,556
577,USD,GBP,2016-01-08 21:2:1,882
578,EUR,CAD,2016-04-17 7:3:9,100
579,JPY,USD,2016-01-16 21:18:23,50098
580,GBP,EUR,2016-02-13 9:44:13,665
581,GBP,USD,2016-05-08 10:50:19,231
582,USD,UGX,2016-02-24 21:17:16,986
583,GBP,USD,2016-03-20 1:5:9,778
584,EUR,USD,2016-02-02 0:22:3,100
585,EUR,USD,2016-02-02 10:54:5,100
586,EUR,JPY,2016-02-26 1:55:14,100
587,USD,UGX,2016-03-27 9:17:19,363
588,USD,GBP,2016-03-16 21:22:8,373
589,JPY,USD,2016-02-29 16:23:35,43273
590,GBP,EUR,2016-03-04 13:47:28,761
591,UGX,USD,2016-01-25 23:2:52,2822295
592,USD,UGX,2016-01-08 14:17:7,666
593,USD,UGX,2016-01-31 23:40:20,732
594,USD,EUR,2016-01-29 21:56:50,779
595,UGX,USD,2016-04-28 11:52:52,1857522
596,UGX,USD,2016-03-29 13:14:29,1158249
597,EUR,JPY,2016-02-01 16:50:46,100
598,JPY,USD,2016-02-06 10:8:18,106855
599,EUR,UGX,2016-04-04 9:28:7,100
600,JPY,USD,2016-02-25 22:40:54,41366
601,GBP,UGX,2016-04-16 10:17:5,710
602,JPY,CAD,2016-04-29 8:54:50,12280
603,USD,EUR,2016-03-07 2:50:15,524
604,UGX,USD,2016-01-24 5:31:12,2943090
605,JPY,UGX,2016-05-31 2:12:8,64299
606,USD,JPY,2016-04-17 19:32:15,760
607,USD,GBP,2016-04-07 23:48:19,847
608,JPY,EUR,2016-05-30 15:50:16,41962
609,GBP,UGX,2016-04-23 22:30:32,851
610,UGX,USD,2016-05-30 2:35:49,2340548
611,USD,GBP,2016-04-02 14:14:56,386
612,JPY,CAD,2016-02-24 9:0:32,65154
613,JPY,USD,2016-03-18 4:48:20,81077
614,UGX,USD,2016-01-17 19:30:48,2215976
615,USD,GBP,2016-02-11 17:11:13,920
616,USD,GBP,2016-05-14 4:46:49,257
617,JPY,UGX,2016-01-31 13:14:16,78221
618,EUR,JPY,2016-02-13 10:57:26,100
619,USD,JPY,2016-01-28 12:29:16,361
620,GBP,JPY,2016-04-26 11:39:38,262
621,JPY,EUR,2016-02-15 9:49:39,74964
622,EUR,JPY,2016-04-16 8:1:23,100
623,GBP,USD,2016-04-22 23:12:54,948
624,GBP,EUR,2016-03-05 0:35:13,103
625,EUR,USD,2016-03-15 15:17:58,100
626,UGX,USD,2016-04-04 1:2:8,1928579
627,USD,GBP,2016-05-17 13:24:3,386
628,GBP,UGX,2016-02-29 0:38:23,372
629,EUR,USD,2016-04-28 14:30:1,100
630,JPY,CAD,2016-05-21 22:6:13,80214
631,GBP,USD,2016-03-22 5:13:56,853
632,JPY,CAD,2016-05-31 4:56:56,37165
633,UGX,USD,2016-02-18 22:29:5,1504877
634,JPY,EUR,2016-02-27 6:53:56,79136
635,USD,JPY,2016-02-27 14:56:22,453
636,GBP,EUR,2016-01-21 13:23:15,307
637,JPY,CAD,2016-05-14 15:9:24,61935
638,JPY,UGX,2016-01-26 16:29:44,59731
639,USD,UGX,2016-05-03 11:27:29,857
640,UGX,USD,2016-05-10 10:38:4,2530217
641,GBP,USD,2016-05-07 11:43:55,385
642,JPY,CAD,2016-04-17 0:0:44,30922
643,UGX,USD,2016-03-27 3:19:20,1255558
644,GBP,EUR,2016-05-27 12:37:4,646
645,USD,UGX,2016-03-19 17:59:46,755
646,GBP,UGX,2016-04-17 3:52:16,975
647,JPY,UGX,2016-02-12 12:20:5,26278
648,GBP,USD,2016-01-29 13:6:16,290
649,JPY,CAD,2016-03-13 5:38:49,58122
650,UGX,USD,2016-01-10 9:4:21,1687184
651,USD,EUR,2016-05-22 11:33:3,892
652,USD,UGX,2016-03-02 2:20:30,801
653,JPY,CAD,2016-01-24 18:1:33,83483
654,EUR,UGX,2016-03-06 13:10:18,100
655,GBP,USD,2016-02-19 1:18:12,998
656,USD,GBP,2016-01-19 14:12:46,330
657,USD,JPY,2016-03-21 21:46:52,422
658,USD,GBP,2016-03-17 8:34:26,156
659,GBP,USD,2016-02-20 0:30:34,122
660,JPY,UGX,2016-05-06 6:58:43,86197
661,USD,UGX,2016-05-16 23:41:22,827
662,UGX,USD,2016-03-12 15:13:55,1390416
663,JPY,CAD,2016-01-24 15:41:24,105456
664,UGX,USD,2016-05-03 8:31:14,2387975
665,GBP,JPY,2016-04-30 5:29:36,850
666,GBP,UGX,2016-04-23 20:46:38,858
667,EUR,USD,2016-03-01 14:44:55,100
668,USD,JPY,2016-04-10 18:8:53,494
669,GBP,JPY,2016-04-12 4:20:2,283
670,JPY,UGX,2016-04-10 13:25:28,44215
671,EUR,UGX,2016-01-03 8:31:41,100
672,EUR,JPY,2016-01-15 13:52:26,100
673,EUR,USD,2016-04-11 15:25:4,100
674,USD,EUR,2016-05-17 17:34:14,818
675,JPY,UGX,2016-02-23 7:57:33,51505
676,EUR,UGX,2016-05-21 14:6:9,100
677,UGX,USD,2016-03-14 20:23:46,1352140
678,JPY,CAD,2016-02-15 0:29:55,58033
679,UGX,USD,2016-02-27 17:12:49,362640
680,JPY,EUR,2016-03-18 16:8:16,97058
681,UGX,USD,2016-02-01 13:37:28,2953773
682,GBP,EUR,2016-04-25 10:34:23,248
683,UGX,USD,2016-01-22 5:35:47,543665
684,JPY,USD,2016-04-06 9:6:0,48005
685,JPY,UGX,2016-05-17 2:27:1,76655
686,EUR,CAD,2016-02-25 19:17:21,100
687,EUR,CAD,2016-05-05 22:57:43,100
688,UGX,USD,2016-01-24 5:12:14,1800630
689,UGX,USD,2016-02-16 15:15:36,1679599
690,USD,UGX,2016-01-10 16:35:22,458
691,GBP,EUR,2016-02-02 3:10:19,673
692,UGX,USD,2016-03-10 18:3:53,1028689
693,JPY,UGX,2016-05-20 17:41:31,47247
694,JPY,UGX,2016-02-22 5:37:14,106636
695,GBP,JPY,2016-03-17 23:50:30,873
696,JPY,EUR,2016-05-03 12:22:22,83612
697,JPY,USD,2016-01-18 22:55:20,22968
698,USD,JPY,2016-01-14 14:57:45,831
699,USD,EUR,2016-05-24 11:42:43,229
700,JPY,EUR,2016-05-01 22:28:0,58136
701,EUR,CAD,2016-05-13 8:53:46,100
702,USD,GBP,2016-02-11 19:0:11,259
703,GBP,UGX,2016-02-29 20:6:42,777
704,GBP,EUR,2016-05-31 6:54:29,107
705,EUR,UGX,2016-01-15 21:33:59,100
706,USD,GBP,2016-04-04 3:18:57,424
707,JPY,CAD,2016-02-22 3:5:33,76727
708,UGX,USD,2016-01-18 2:22:17,2935133
709,GBP,UGX,2016-02-22 19:26:36,470
710,EUR,JPY,2016-04-01 19:6:4,100
711,UGX,USD,2016-01-13 21:44:15,1778154
712,JPY,EUR,2016-02-05 8:27:15,70813
713,JPY,USD,2016-05-08 10:27:3,24608
714,EUR,JPY,2016-02-11 6:54:30,100
715,JPY,USD,2016-02-18 1:53:21,38761
716,UGX,USD,2016-04-10 6:10:34,2781373
717,USD,GBP,2016-02-16 10:30:32,360
718,EUR,UGX,2016-01-14 9:55:55,100
719,UGX,USD,2016-01-10 22:12:6,1395445
720,JPY,UGX,2016-05-25 5:54:30,97223
721,GBP,EUR,2016-01-02 11:12:59,540
722,USD,EUR,2016-02-27 18:49:36,537
723,GBP,JPY,2016-05-24 7:53:51,937
724,UGX,USD,2016-05-16 18:2:5,2226405
725,JPY,UGX,2016-05-07 13:30:46,12651
726,GBP,JPY,2016-05-30 11:11:3,694
727,USD,GBP,2016-03-11 20:16:18,294
728,JPY,CAD,2016-02-02 21:28:16,97723
729,GBP,EUR,2016-04-02 7:59:41,381
730,UGX,USD,2016-05-31 9:22:43,2868962
731,EUR,JPY,2016-05-22 14:6:47,100
732,JPY,UGX,2016-04-06 7:48:58,73169
733,GBP,UGX,2016-01-06 9:2:48,194
734,EUR,UGX,2016-03-05 23:55:39,100
735,EUR,CAD,2016-02-02 19:57:14,100
736,UGX,USD,2016-01-30 21:47:11,1537129
737,UGX,USD,2016-04-23 0:53:58,3151897
738,JPY,USD,2016-02-18 6:24:17,41536
739,JPY,UGX,2016-02-03 3:17:55,92637
740,USD,EUR,2016-03-18 23:23:58,758
741,EUR,UGX,2016-02-15 23:13:51,100
742,UGX,USD,2016-04-30 12:59:42,2504369
743,UGX,USD,2016-03-20 20:41:5,441160
744,UGX,USD,2016-01-27 21:28:24,3038565
745,EUR,USD,2016-05-31 7:16:42,100
746,USD,GBP,2016-02-24 2:10:50,471
747,USD,JPY,2016-02-08 12:58:12,582
748,USD,UGX,2016-05-26 21:18:45,674
749,EUR,CAD,2016-05-27 16:9:22,100
750,JPY,CAD,2016-05-02 3:22:18,51450
751,UGX,USD,2016-01-21 2:55:54,698823
752,EUR,UGX,2016-04-03 10:26:49,100
753,EUR,UGX,2016-05-24 14:3:7,100
754,GBP,USD,2016-04-15 13:14:4,936
755,USD,UGX,2016-04-20 9:7:30,396
756,JPY,USD,2016-02-14 14:50:42,13650
757,USD,EUR,2016-01-15 7:1:17,203
758,EUR,CAD,2016-04-18 22:51:31,100
759,JPY,USD,2016-01-10 9:26:7,25517
760,JPY,UGX,2016-04-12 11:43:24,40546
761,USD,UGX,2016-02-13 2:54:6,430
762,UGX,USD,2016-04-13 18:22:23,1925226
763,EUR,CAD,2016-01-28 1:43:41,100
764,EUR,JPY,2016-02-02 3:47:38,100
765,JPY,EUR,2016-05-12 3:39:17,33691
766,JPY,UGX,2016-02-11 4:57:58,105083
767,USD,EUR,2016-05-24 18:39:3,919
768,UGX,USD,2016-03-21 6:10:23,1085895
769,JPY,USD,2016-02-12 4:51:8,29817
770,EUR,CAD,2016-02-25 22:32:31,100
771,UGX,USD,2016-05-21 15:32:47,2297980
772,USD,UGX,2016-03-09 5:13:48,906
773,USD,EUR,2016-04-02 5:15:50,903
774,GBP,UGX,2016-04-15 4:9:19,119
775,EUR,CAD,2016-02-08 10:27:15,100
776,GBP,JPY,2016-03-08 1:23:55,830
777,USD,UGX,2016-04-22 8:46:15,317
778,USD,GBP,2016-05-03 3:3:20,598
779,JPY,CAD,2016-02-18 3:2:36,48006
780,USD,EUR,2016-03-07 23:27:41,168
781,UGX,USD,2016-02-18 10:37:25,2343933
782,UGX,USD,2016-01-23 6:19:38,1827785
783,USD,EUR,2016-02-28 12:23:20,713
784,USD,JPY,2016-02-15 19:20:28,402
785,GBP,JPY,2016-04-14 9:56:15,922
786,USD,EUR,2016-01-01 22:53:7,464
787,EUR,JPY,2016-05-25 10:9:21,100
788,GBP,UGX,2016-03-08 2:43:55,898
789,EUR,UGX,2016-05-02 1:35:42,100
790,JPY,UGX,2016-01-02 5:6:4,28410
791,GBP,UGX,2016-03-26 6:13:43,820
792,GBP,USD,2016-05-08 8:33:23,980
793,JPY,UGX,2016-02-22 6:52:22,12798
794,JPY,CAD,2016-02-20 0:7:14,46055
795,JPY,UGX,2016-01-11 3:26:4,74608
796,USD,EUR,2016-05-18 17:35:18,333
797,GBP,USD,2016-04-21 20:28:39,640
798,UGX,USD,2016-05-14 0:16:19,2080921
799,JPY,USD,2016-03-18 22:17:46,64314
800,UGX,USD,2016-03-03 6:46:4,1755770
801,EUR,JPY,2016-02-14 21:42:59,100
802,JPY,UGX,2016-02-29 10:4:4,86506
803,UGX,USD,2016-01-12 14:5:37,1369163
804,GBP,UGX,2016-04-26 19:39:41,973
805,JPY,UGX,2016-03-04 3:30:34,42162
806,EUR,USD,2016-03-25 1:27:22,100
807,EUR,JPY,2016-03-24 6:37:4,100
808,UGX,USD,2016-05-22 6:41:17,2292783
809,USD,GBP,2016-03-04 13:17:36,691
810,JPY,USD,2016-02-25 13:7:52,65720
811,USD,GBP,2016-02-08 2:31:24,554
812,GBP,EUR,2016-03-11 19:24:57,118
813,EUR,JPY,2016-01-28 21:8:57,100
814,EUR,USD,2016-01-25 14:13:10,100
815,EUR,CAD,2016-05-04 4:13:29,100
816,GBP,JPY,2016-03-19 12:15:6,659
817,GBP,EUR,2016-01-30 4:0:54,651
818,USD,GBP,2016-01-25 6:24:43,743
819,USD,GBP,2016-04-21 18:15:35,861
820,JPY,UGX,2016-01-15 16:29:32,79702
821,GBP,EUR,2016-03-05 20:42:42,550
822,UGX,USD,2016-02-13 7:41:49,1780139
823,GBP,EUR,2016-03-31 18:53:27,209
824,GBP,JPY,2016-04-20 15:26:25,852
825,UGX,USD,2016-04-08 20:18:3,2103537
826,JPY,USD,2016-04-21 2:39:56,48782
827,UGX,USD,2016-02-23 22:3:21,2332910
828,UGX,USD,2016-04-06 0:43:17,1081089
829,USD,EUR,2016-02-22 13:14:15,631
830,GBP,EUR,2016-02-16 8:27:27,841
831,GBP,USD,2016-01-24 10:11:39,808
832,UGX,USD,2016-05-21 8:52:2,2574768
833,EUR,JPY,2016-03-02 23:49:13,100
834,EUR,UGX,2016-05-04 17:34:30,100
835,EUR,CAD,2016-03-28 18:34:15,100
836,GBP,EUR,2016-03-10 5:41:1,510
837,JPY,USD,2016-01-10 23:52:45,70891
838,GBP,JPY,2016-02-18 21:17:56,673
839,UGX,USD,2016-01-25 9:0:44,2243709
840,EUR,JPY,2016-02-03 0:14:50,100
841,UGX,USD,2016-02-20 0:30:7,3174110
842,UGX,USD,2016-01-16 23:46:55,1427198
843,GBP,EUR,2016-01-05 5:59:52,818
844,EUR,JPY,2016-04-14 22:32:51,100
845,EUR,USD,2016-02-04 10:55:19,100
846,JPY,CAD,2016-03-21 9:14:6,91878
847,UGX,USD,2016-02-28 13:22:19,1011957
848,EUR,CAD,2016-02-03 14:26:26,100
849,JPY,USD,2016-05-08 5:38:8,29706
850,GBP,UGX,2016-05-31 5:21:13,208
851,JPY,UGX,2016-02-05 15:47:54,12840
852,GBP,UGX,2016-04-13 21:49:51,751
853,UGX,USD,2016-03-22 7:9:23,2751788
854,USD,JPY,2016-02-20 0:58:35,630
855,EUR,JPY,2016-05-25 9:3:47,100
856,GBP,EUR,2016-03-09 3:1:53,987
857,EUR,UGX,2016-04-03 13:59:56,100
858,USD,UGX,2016-02-18 20:56:0,558
859,UGX,USD,2016-03-27 20:17:41,2224229
860,GBP,UGX,2016-05-09 1:41:32,732
861,USD,UGX,2016-03-24 11:11:47,847
862,UGX,USD,2016-02-07 21:11:2,903273
863,JPY,USD,2016-04-15 9:26:57,30531
864,GBP,EUR,2016-02-19 13:11:30,393
865,JPY,CAD,2016-05-17 13:8:8,92178
866,JPY,UGX,2016-03-17 7:43:51,36227
867,JPY,USD,2016-01-01 21:1:39,74752
868,EUR,JPY,2016-05-03 11:53:14,100
869,USD,GBP,2016-04-13 19:56:49,549
870,EUR,CAD,2016-01-20 0:51:44,100
871,EUR,CAD,2016-01-05 21:51:58,100
872,GBP,USD,2016-01-23 13:28:42,879
873,EUR,UGX,2016-01-13 1:40:10,100
874,USD,JPY,2016-01-21 16:35:32,324
875,UGX,USD,2016-01-21 20:11:15,892528
876,GBP,EUR,2016-02-09 13:21:49,938
877,USD,UGX,2016-02-04 1:59:34,811
878,USD,GBP,2016-04-19 22:54:33,730
879,USD,JPY,2016-02-21 6:38:50,351
880,UGX,USD,2016-04-05 7:19:12,1945352
881,USD,UGX,2016-04-22 16:42:39,715
882,JPY,EUR,2016-03-12 16:1:23,107593
883,USD,UGX,2016-01-10 0:14:50,989
884,UGX,USD,2016-05-14 3:26:43,1163874
885,UGX,USD,2016-01-12 23:13:58,2642443
886,JPY,CAD,2016-04-02 18:13:1,42209
887,EUR,JPY,2016-01-16 18:46:35,100
888,JPY,CAD,2016-05-21 7:15:52,36925
889,EUR,UGX,2016-05-07 22:37:32,100
890,GBP,UGX,2016-03-09 2:18:13,852
891,EUR,JPY,2016-05-04 7:29:52,100
892,GBP,JPY,2016-04-02 2:52:15,273
893,JPY,CAD,2016-03-21 17:8:31,91552
894,UGX,USD,2016-04-14 5:35:3,2573072
895,EUR,CAD,2016-03-14 15:26:54,100
896,GBP,JPY,2016-01-22 6:1:1,338
897,GBP,JPY,2016-01-27 3:7:48,136
898,EUR,USD,2016-04-30 5:9:47,100
899,EUR,JPY,2016-03-17 22:40:49,100
900,JPY,USD,2016-05-27 23:24:11,71575
901,UGX,USD,2016-04-24 10:44:22,1995254
902,UGX,USD,2016-02-14 2:29:7,2392427
903,EUR,CAD,2016-01-04 23:4:39,100
904,UGX,USD,2016-04-03 3:12:11,1363244
905,UGX,USD,2016-05-25 22:16:46,1667697
906,GBP,UGX,2016-04-06 11:25:35,935
907,EUR,UGX,2016-03-04 12:21:9,100
908,GBP,UGX,2016-03-10 21:53:18,887
909,JPY,CAD,2016-05-08 12:2:26,81373
910,GBP,UGX,2016-01-19 9:0:22,272
911,USD,EUR,2016-01-25 7:18:40,455
912,JPY,CAD,2016-01-23 10:35:16,55074
913,JPY,CAD,2016-03-27 17:45:33,80339
914,UGX,USD,2016-04-14 5:48:56,1704128
915,UGX,USD,2016-03-06 4:12:5,3458398
916,EUR,UGX,2016-01-23 13:24:39,100
917,UGX,USD,2016-01-15 7:37:55,1235493
918,USD,EUR,2016-01-17 21:4:27,648
919,JPY,CAD,2016-05-07 3:54:48,87621
920,EUR,CAD,2016-02-28 2:26:12,100
921,GBP,JPY,2016-01-04 18:43:0,487
922,USD,GBP,2016-02-01 23:26:58,782
923,JPY,UGX,2016-03-30 17:38:12,32450
924,GBP,UGX,2016-05-26 4:53:34,679
925,UGX,USD,2016-04-11 16:36:36,3247038
926,UGX,USD,2016-03-08 15:48:30,3243888
927,JPY,USD,2016-05-14 16:29:11,82147
928,GBP,UGX,2016-03-05 6:47:55,979
929,JPY,USD,2016-04-27 9:59:46,31766
930,JPY,USD,2016-01-05 14:16:18,89653
931,GBP,EUR,2016-04-17 9:24:1,855
932,UGX,USD,2016-02-19 11:56:5,2489572
933,USD,GBP,2016-04-15 11:46:3,448
934,USD,EUR,2016-01-06 14:57:2,534
935,JPY,USD,2016-02-26 21:23:16,51413
936,USD,UGX,2016-02-26 5:44:7,761
937,JPY,EUR,2016-04-01 23:58:42,13744
938,GBP,JPY,2016-05-03 5:13:9,645
939,USD,EUR,2016-05-27 21:45:4,448
940,GBP,USD,2016-05-11 14:55:13,154
941,EUR,JPY,2016-04-09 19:22:4,100
942,UGX,USD,2016-03-05 14:34:52,1962450
943,EUR,JPY,2016-02-01 16:31:23,100
944,UGX,USD,2016-04-26 2:37:59,2485277
945,GBP,EUR,2016-01-26 4:54:28,806
946,UGX,USD,2016-03-06 2:59:0,3425731
947,UGX,USD,2016-03-22 6:0:37,1515816
948,USD,JPY,2016-04-23 12:9:34,936
949,JPY,EUR,2016-05-16 21:49:19,81594
950,EUR,CAD,2016-01-19 19:16:50,100
951,EUR,CAD,2016-04-07 18:26:33,100
952,EUR,UGX,2016-01-24 11:31:29,100
953,UGX,USD,2016-03-04 0:59:34,608420
954,USD,UGX,2016-01-17 6:9:2,760
955,JPY,USD,2016-01-19 20:45:39,89010
956,GBP,UGX,2016-01-06 10:32:6,740
957,JPY,UGX,2016-02-07 12:48:35,17936
958,JPY,UGX,2016-03-30 5:3:44,81739
959,UGX,USD,2016-02-23 7:52:44,3410519
960,JPY,USD,2016-02-21 21:22:41,102048
961,USD,UGX,2016-03-22 11:44:50,148
962,GBP,EUR,2016-04-25 6:22:17,487
963,EUR,USD,2016-01-30 23:23:44,100
964,EUR,CAD,2016-05-20 23:50:11,100
965,EUR,UGX,2016-04-22 12:27:35,100
966,GBP,EUR,2016-05-10 23:25:13,403
967,UGX,USD,2016-02-28 6:56:0,776301
968,UGX,USD,2016-04-16 11:22:1,413019
969,USD,UGX,2016-03-15 12:3:7,120
970,EUR,USD,2016-03-05 20:54:32,100
971,USD,JPY,2016-05-08 23:32:45,735
972,UGX,USD,2016-03-12 13:57:24,1941855
973,GBP,UGX,2016-01-11 12:24:55,100
974,JPY,EUR,2016-02-20 14:7:9,59620
975,JPY,CAD,2016-02-06 23:47:48,60939
976,JPY,EUR,2016-03-08 0:14:24,41618
977,JPY,CAD,2016-05-02 13:8:59,28172
978,GBP,EUR,2016-01-21 14:34:8,782
979,UGX,USD,2016-02-25 20:25:10,3102221
980,JPY,CAD,2016-03-08 23:20:15,20583
981,USD,GBP,2016-05-13 16:1:3,961
982,GBP,UGX,2016-02-04 14:39:13,414
983,JPY,EUR,2016-02-28 13:36:55,88470
984,EUR,JPY,2016-01-12 22:11:28,100
985,USD,EUR,2016-01-04 20:5:35,390
986,JPY,EUR,2016-01-11 19:39:40,20151
987,GBP,UGX,2016-01-06 23:42:3,438
988,USD,GBP,2016-03-25 4:34:55,172
989,EUR,CAD,2016-02-06 14:29:53,100
990,JPY,UGX,2016-04-20 2:40:28,85230
991,JPY,EUR,2016-03-31 0:6:34,61543
992,EUR,UGX,2016-03-24 15:49:32,100
993,USD,JPY,2016-04-01 10:22:22,582
994,UGX,USD,2016-01-03 0:18:57,2260111
995,UGX,USD,2016-01-30 20:19:38,3180383
996,JPY,USD,2016-02-05 23:6:16,31942
997,EUR,CAD,2016-04-12 7:2:54,100
998,JPY,CAD,2016-02-03 8:50:1,60117
999,GBP,UGX,2016-04-23 19:36:48,89
1000,UGX,USD,2016-01-29 17:36:4,478592
1001,UGX,USD,2016-05-31 3:52:55,1692860
1002,EUR,UGX,2016-04-12 2:11:27,100
1003,GBP,EUR,2016-03-25 21:4:13,585
1004,UGX,USD,2016-03-05 7:48:37,3206208
1005,GBP,UGX,2016-03-25 19:39:19,99
1006,UGX,USD,2016-02-10 4:48:56,436406
1007,USD,UGX,2016-05-30 6:23:12,990
1008,JPY,UGX,2016-04-14 13:20:47,51127
1009,USD,EUR,2016-01-29 19:14:1,690
1010,EUR,UGX,2016-03-24 5:22:48,100
1011,USD,UGX,2016-03-08 16:49:50,558
1012,UGX,USD,2016-02-07 10:59:54,1487520
1013,JPY,CAD,2016-03-29 14:33:8,98155
1014,USD,UGX,2016-01-14 12:28:6,418
1015,USD,EUR,2016-04-03 13:34:6,528
1016,JPY,USD,2016-02-11 20:36:56,24094
1017,JPY,USD,2016-03-24 14:13:8,28712
1018,JPY,UGX,2016-01-11 7:58:5,50381
1019,GBP,UGX,2016-05-13 15:18:3,545
1020,USD,UGX,2016-02-09 10:43:8,235
1021,GBP,UGX,2016-03-17 18:51:50,560
1022,EUR,CAD,2016-03-08 7:27:0,100
1023,JPY,USD,2016-03-04 9:20:46,48689
1024,UGX,USD,2016-04-11 21:4:36,921915
1025,USD,UGX,2016-05-29 1:49:3,739
1026,GBP,UGX,2016-05-03 7:3:59,309
1027,GBP,UGX,2016-03-19 11:30:44,955
1028,UGX,USD,2016-04-08 16:8:33,1291810
1029,JPY,EUR,2016-04-29 4:13:39,34194
1030,JPY,USD,2016-04-24 0:1:19,70330
1031,GBP,UGX,2016-05-07 22:29:17,868
1032,UGX,USD,2016-01-13 14:8:7,2563777
1033,GBP,JPY,2016-01-07 19:49:23,283
1034,USD,JPY,2016-03-24 18:1:14,458
1035,USD,UGX,2016-05-10 12:51:58,722
1036,UGX,USD,2016-01-08 20:23:19,3156261
1037,USD,JPY,2016-03-19 21:18:55,417
1038,GBP,USD,2016-03-17 3:19:49,869
1039,UGX,USD,2016-03-14 19:19:14,655863
1040,USD,UGX,2016-01-10 6:44:1,412
1041,EUR,USD,2016-03-11 20:32:33,100
1042,UGX,USD,2016-03-05 2:32:58,3310957
1043,JPY,CAD,2016-01-07 3:0:27,23421
1044,GBP,UGX,2016-04-10 18:32:59,936
1045,UGX,USD,2016-05-09 13:14:1,1395670
1046,JPY,USD,2016-01-31 12:54:33,12870
1047,UGX,USD,2016-04-06 11:5:19,2509589
1048,USD,UGX,2016-02-12 4:42:12,935
1049,UGX,USD,2016-02-06 14:40:53,506368
1050,EUR,JPY,2016-04-01 3:21:25,100
1051,JPY,UGX,2016-01-02 14:51:15,43485
1052,EUR,JPY,2016-01-22 19:49:4,100
1053,USD,JPY,2016-03-31 21:49:26,100
1054,JPY,USD,2016-02-06 19:14:43,105923
1055,USD,EUR,2016-02-28 3:44:45,806
1056,UGX,USD,2016-01-28 6:57:8,1215692
1057,USD,GBP,2016-05-15 6:0:54,842
1058,UGX,USD,2016-02-09 19:20:0,3316025
1059,JPY,EUR,2016-04-02 14:10:3,18780
1060,UGX,USD,2016-04-20 23:55:18,2094876
1061,EUR,UGX,2016-04-02 4:45:6,100
1062,GBP,USD,2016-02-08 13:54:37,484
1063,USD,GBP,2016-02-29 13:29:52,147
1064,UGX,USD,2016-05-06 1:22:37,2356649
1065,GBP,UGX,2016-02-23 0:8:32,338
1066,EUR,UGX,2016-01-08 7:46:27,100
1067,EUR,UGX,2016-01-22 4:3:16,100
1068,UGX,USD,2016-01-18 14:3:42,2598460
1069,USD,JPY,2016-04-15 10:8:50,258
1070,EUR,JPY,2016-03-20 5:56:51,100
1071,UGX,USD,2016-04-18 20:10:50,3281374
1072,JPY,CAD,2016-05-04 16:46:21,70383
1073,USD,EUR,2016-01-04 15:44:49,408
1074,USD,EUR,2016-01-02 17:18:26,607
1075,GBP,UGX,2016-05-27 3:56:13,843
1076,USD,GBP,2016-03-08 19:1:50,865
1077,GBP,UGX,2016-03-28 19:8:14,753
1078,EUR,CAD,2016-02-10 18:22:6,100
1079,JPY,USD,2016-04-23 12:47:23,90931
1080,UGX,USD,2016-02-13 6:5:44,1078553
1081,UGX,USD,2016-04-28 19:0:14,3002807
1082,USD,GBP,2016-05-07 9:26:33,580
1083,EUR,USD,2016-02-16 14:1:33,100
1084,GBP,UGX,2016-03-10 22:26:5,682
1085,GBP,JPY,2016-03-31 17:11:33,275
1086,GBP,UGX,2016-01-14 23:13:30,970
1087,USD,JPY,2016-03-08 10:0:46,329
1088,JPY,USD,2016-03-31 10:32:15,87367
1089,EUR,UGX,2016-03-06 14:7:2,100
1090,JPY,CAD,2016-02-19 13:38:23,64241
1091,EUR,UGX,2016-02-24 4:14:44,100
1092,EUR,UGX,2016-04-04 11:3:2,100
1093,UGX,USD,2016-05-18 3:1:19,1914797
1094,GBP,UGX,2016-01-13 22:51:46,158
1095,JPY,UGX,2016-05-12 16:34:9,30005
1096,UGX,USD,2016-01-19 20:0:6,1305460
1097,JPY,USD,2016-03-21 4:13:39,40256
1098,GBP,EUR,2016-03-23 23:49:0,301
1099,JPY,EUR,2016-01-24 1:10:4,11793
1100,USD,JPY,2016-01-15 5:4:59,903
1101,USD,JPY,2016-01-11 17:15:24,778
1102,EUR,UGX,2016-03-19 22:39:37,100
1103,UGX,USD,2016-02-16 20:10:47,1607618
1104,USD,UGX,2016-01-28 7:36:7,447
1105,JPY,USD,2016-05-12 16:41:30,73438
1106,USD,JPY,2016-05-30 14:4:6,796
1107,EUR,JPY,2016-03-25 18:48:32,100
